m,TagName,
"2014-09-01 00:00:00","typescript","115"
"2014-09-01 00:00:00","perl","679"
"2014-10-01 00:00:00","swift","2458"
"2014-10-01 00:00:00","erlang","105"
"2014-10-01 00:00:00","objective-c","3673"
"2014-10-01 00:00:00","perl","639"
"2014-10-01 00:00:00","julia","50"
"2014-10-01 00:00:00","lua","190"
"2014-10-01 00:00:00","python","9552"
"2014-10-01 00:00:00","shell","730"
"2014-10-01 00:00:00","ruby","2339"
"2014-10-01 00:00:00","haskell","539"
"2014-10-01 00:00:00","java","17830"
"2014-10-01 00:00:00","rust","177"
"2014-10-01 00:00:00","c++","6816"
"2014-10-01 00:00:00","php","13507"
"2014-10-01 00:00:00","assembly","392"
"2014-10-01 00:00:00","delphi","410"
"2014-10-01 00:00:00","c#","12520"
"2014-10-01 00:00:00","sql","5393"
"2014-10-01 00:00:00","scala","848"
"2014-10-01 00:00:00","r","2765"
"2014-10-01 00:00:00","fortran","109"
"2014-10-01 00:00:00","kotlin","19"
"2014-10-01 00:00:00","cobol","16"
"2014-10-01 00:00:00","c","3795"
"2014-10-01 00:00:00","groovy","306"
"2014-10-01 00:00:00","clojure","222"
"2014-10-01 00:00:00","go","380"
"2014-10-01 00:00:00","javascript","18843"
"2014-10-01 00:00:00","typescript","142"
"2014-11-01 00:00:00","typescript","107"
"2014-11-01 00:00:00","delphi","425"
"2014-11-01 00:00:00","javascript","17914"
"2014-11-01 00:00:00","c#","11836"
"2014-11-01 00:00:00","r","2700"
"2014-11-01 00:00:00","objective-c","3256"
"2014-11-01 00:00:00","fortran","129"
"2014-11-01 00:00:00","python","9549"
"2014-11-01 00:00:00","php","12952"
"2014-11-01 00:00:00","clojure","171"
"2014-11-01 00:00:00","java","17774"
"2014-11-01 00:00:00","haskell","584"
"2014-11-01 00:00:00","go","336"
"2014-11-01 00:00:00","shell","741"
"2014-11-01 00:00:00","swift","2549"
"2014-11-01 00:00:00","julia","58"
"2014-11-01 00:00:00","sql","4246"
"2014-11-01 00:00:00","cobol","15"
"2014-11-01 00:00:00","erlang","93"
"2014-11-01 00:00:00","kotlin","9"
"2014-11-01 00:00:00","rust","156"
"2014-11-01 00:00:00","scala","904"
"2014-11-01 00:00:00","c++","6538"
"2014-11-01 00:00:00","ruby","2107"
"2014-11-01 00:00:00","assembly","387"
"2014-11-01 00:00:00","groovy","224"
"2014-11-01 00:00:00","c","3653"
"2014-11-01 00:00:00","lua","153"
"2014-11-01 00:00:00","perl","656"
"2014-12-01 00:00:00","c#","11052"
"2014-12-01 00:00:00","assembly","329"
"2014-12-01 00:00:00","c++","6064"
"2014-12-01 00:00:00","sql","4161"
"2014-12-01 00:00:00","objective-c","3023"
"2014-12-01 00:00:00","groovy","245"
"2014-12-01 00:00:00","lua","141"
"2014-12-01 00:00:00","typescript","121"
"2014-12-01 00:00:00","haskell","539"
"2014-12-01 00:00:00","perl","565"
"2014-12-01 00:00:00","javascript","16924"
"2014-12-01 00:00:00","c","3147"
"2014-12-01 00:00:00","kotlin","14"
"2014-12-01 00:00:00","scala","858"
"2014-12-01 00:00:00","fortran","114"
"2014-12-01 00:00:00","clojure","165"
"2014-12-01 00:00:00","python","9017"
"2014-12-01 00:00:00","shell","678"
"2014-12-01 00:00:00","swift","2479"
"2014-12-01 00:00:00","rust","168"
"2014-12-01 00:00:00","php","12268"
"2014-12-01 00:00:00","cobol","10"
"2014-12-01 00:00:00","erlang","93"
"2014-12-01 00:00:00","go","349"
"2014-12-01 00:00:00","julia","42"
"2014-12-01 00:00:00","delphi","313"
"2014-12-01 00:00:00","ruby","2143"
"2014-12-01 00:00:00","java","16315"
"2014-12-01 00:00:00","r","2356"
"2015-01-01 00:00:00","javascript","18480"
"2015-01-01 00:00:00","c","3204"
"2015-01-01 00:00:00","c#","11714"
"2015-01-01 00:00:00","haskell","500"
"2015-01-01 00:00:00","clojure","176"
"2015-01-01 00:00:00","fortran","87"
"2015-01-01 00:00:00","shell","740"
"2015-01-01 00:00:00","python","9665"
"2015-01-01 00:00:00","groovy","226"
"2015-01-01 00:00:00","typescript","140"
"2015-01-01 00:00:00","go","468"
"2015-01-01 00:00:00","objective-c","2979"
"2015-01-01 00:00:00","sql","4432"
"2015-01-01 00:00:00","perl","589"
"2015-01-01 00:00:00","delphi","379"
"2015-01-01 00:00:00","assembly","333"
"2015-01-01 00:00:00","java","16499"
"2015-01-01 00:00:00","rust","233"
"2015-01-01 00:00:00","scala","895"
"2015-01-01 00:00:00","c++","6117"
"2015-01-01 00:00:00","lua","162"
"2015-01-01 00:00:00","julia","49"
"2015-01-01 00:00:00","erlang","99"
"2015-01-01 00:00:00","r","2681"
"2015-01-01 00:00:00","kotlin","16"
"2015-01-01 00:00:00","ruby","2420"
"2015-01-01 00:00:00","cobol","17"
"2015-01-01 00:00:00","swift","3045"
"2015-01-01 00:00:00","php","13540"
"2015-02-01 00:00:00","python","10182"
"2015-02-01 00:00:00","kotlin","33"
"2015-02-01 00:00:00","objective-c","3158"
"2015-02-01 00:00:00","clojure","174"
"2015-02-01 00:00:00","typescript","128"
"2015-02-01 00:00:00","julia","61"
"2015-02-01 00:00:00","delphi","414"
"2015-02-01 00:00:00","fortran","118"
"2015-02-01 00:00:00","c","3361"
"2015-02-01 00:00:00","haskell","417"
"2015-02-01 00:00:00","shell","794"
"2015-02-01 00:00:00","javascript","18606"
"2015-02-01 00:00:00","perl","564"
"2015-02-01 00:00:00","swift","3229"
"2015-02-01 00:00:00","cobol","21"
"2015-02-01 00:00:00","c++","6461"
"2015-02-01 00:00:00","rust","171"
"2015-02-01 00:00:00","sql","4360"
"2015-02-01 00:00:00","erlang","101"
"2015-02-01 00:00:00","groovy","217"
"2015-02-01 00:00:00","assembly","356"
"2015-02-01 00:00:00","ruby","2257"
"2015-02-01 00:00:00","scala","883"
"2015-02-01 00:00:00","java","16710"
"2015-02-01 00:00:00","r","2964"
"2015-02-01 00:00:00","lua","175"
"2015-02-01 00:00:00","go","381"
"2015-02-01 00:00:00","php","13448"
"2015-02-01 00:00:00","c#","11770"
"2015-03-01 00:00:00","lua","171"
"2015-03-01 00:00:00","javascript","20467"
"2015-03-01 00:00:00","c","3913"
"2015-03-01 00:00:00","delphi","409"
"2015-03-01 00:00:00","perl","638"
"2015-03-01 00:00:00","swift","3586"
"2015-03-01 00:00:00","java","19709"
"2015-03-01 00:00:00","objective-c","3270"
"2015-03-01 00:00:00","cobol","22"
"2015-03-01 00:00:00","python","11575"
"2015-03-01 00:00:00","r","3558"
"2015-03-01 00:00:00","shell","878"
"2015-03-01 00:00:00","erlang","75"
"2015-03-01 00:00:00","c#","13241"
"2015-03-01 00:00:00","rust","174"
"2015-03-01 00:00:00","haskell","550"
"2015-03-01 00:00:00","php","14836"
"2015-03-01 00:00:00","groovy","277"
"2015-03-01 00:00:00","typescript","156"
"2015-03-01 00:00:00","clojure","186"
"2015-03-01 00:00:00","assembly","384"
"2015-03-01 00:00:00","julia","72"
"2015-03-01 00:00:00","scala","1011"
"2015-03-01 00:00:00","kotlin","24"
"2015-03-01 00:00:00","go","468"
"2015-03-01 00:00:00","fortran","138"
"2015-03-01 00:00:00","sql","4958"
"2015-03-01 00:00:00","ruby","2457"
"2015-03-01 00:00:00","c++","7378"
"2015-04-01 00:00:00","php","14896"
"2015-04-01 00:00:00","assembly","438"
"2015-04-01 00:00:00","c#","13062"
"2015-04-01 00:00:00","c","3946"
"2015-04-01 00:00:00","clojure","172"
"2015-04-01 00:00:00","cobol","17"
"2015-04-01 00:00:00","c++","7129"
"2015-04-01 00:00:00","rust","200"
"2015-04-01 00:00:00","lua","187"
"2015-04-01 00:00:00","perl","575"
"2015-04-01 00:00:00","swift","4005"
"2015-04-01 00:00:00","delphi","388"
"2015-04-01 00:00:00","erlang","81"
"2015-04-01 00:00:00","scala","1028"
"2015-04-01 00:00:00","objective-c","3370"
"2015-04-01 00:00:00","go","388"
"2015-04-01 00:00:00","sql","4873"
"2015-04-01 00:00:00","groovy","199"
"2015-04-01 00:00:00","python","11410"
"2015-04-01 00:00:00","shell","892"
"2015-04-01 00:00:00","javascript","20867"
"2015-04-01 00:00:00","java","19752"
"2015-04-01 00:00:00","fortran","129"
"2015-04-01 00:00:00","r","3321"
"2015-04-01 00:00:00","kotlin","31"
"2015-04-01 00:00:00","typescript","174"
"2015-04-01 00:00:00","ruby","2499"
"2015-04-01 00:00:00","haskell","484"
"2015-04-01 00:00:00","julia","55"
"2015-05-01 00:00:00","go","396"
"2015-05-01 00:00:00","typescript","247"
"2015-05-01 00:00:00","javascript","22088"
"2015-05-01 00:00:00","ruby","2502"
"2015-05-01 00:00:00","lua","166"
"2015-05-01 00:00:00","assembly","368"
"2015-05-01 00:00:00","c","3514"
"2015-05-01 00:00:00","python","11199"
"2015-05-01 00:00:00","sql","4669"
"2015-05-01 00:00:00","java","18505"
"2015-05-01 00:00:00","groovy","189"
"2015-05-01 00:00:00","objective-c","3129"
"2015-05-01 00:00:00","shell","776"
"2015-05-01 00:00:00","fortran","121"
"2015-05-01 00:00:00","clojure","160"
"2015-05-01 00:00:00","kotlin","19"
"2015-05-01 00:00:00","delphi","399"
"2015-05-01 00:00:00","r","3417"
"2015-05-01 00:00:00","c#","13336"
"2015-05-01 00:00:00","cobol","9"
"2015-05-01 00:00:00","php","14511"
"2015-05-01 00:00:00","perl","527"
"2015-05-01 00:00:00","haskell","477"
"2015-05-01 00:00:00","swift","3787"
"2015-05-01 00:00:00","rust","251"
"2015-05-01 00:00:00","julia","74"
"2015-05-01 00:00:00","erlang","75"
"2015-05-01 00:00:00","scala","1052"
"2015-05-01 00:00:00","c++","6804"
"2015-06-01 00:00:00","haskell","388"
"2015-06-01 00:00:00","c++","6508"
"2015-06-01 00:00:00","perl","570"
"2015-06-01 00:00:00","sql","4738"
"2015-06-01 00:00:00","shell","877"
"2015-06-01 00:00:00","erlang","82"
"2015-06-01 00:00:00","groovy","210"
"2015-06-01 00:00:00","go","421"
"2015-06-01 00:00:00","scala","1184"
"2015-06-01 00:00:00","fortran","149"
"2015-06-01 00:00:00","typescript","261"
"2015-06-01 00:00:00","java","17827"
"2015-06-01 00:00:00","delphi","388"
"2015-06-01 00:00:00","kotlin","31"
"2015-06-01 00:00:00","cobol","9"
"2015-06-01 00:00:00","c","3165"
"2015-06-01 00:00:00","objective-c","3116"
"2015-06-01 00:00:00","c#","13519"
"2015-06-01 00:00:00","r","3425"
"2015-06-01 00:00:00","clojure","147"
"2015-06-01 00:00:00","assembly","267"
"2015-06-01 00:00:00","javascript","22588"
"2015-06-01 00:00:00","rust","235"
"2015-06-01 00:00:00","ruby","2574"
"2015-06-01 00:00:00","python","11781"
"2015-06-01 00:00:00","php","14319"
"2015-06-01 00:00:00","swift","4315"
"2015-06-01 00:00:00","lua","145"
"2015-06-01 00:00:00","julia","73"
"2015-07-01 00:00:00","scala","1188"
"2015-07-01 00:00:00","javascript","23947"
"2015-07-01 00:00:00","ruby","2581"
"2015-07-01 00:00:00","typescript","289"
"2015-07-01 00:00:00","cobol","5"
"2015-07-01 00:00:00","swift","5140"
"2015-07-01 00:00:00","lua","192"
"2015-07-01 00:00:00","r","3978"
"2015-07-01 00:00:00","shell","828"
"2015-07-01 00:00:00","clojure","167"
"2015-07-01 00:00:00","go","466"
"2015-07-01 00:00:00","assembly","260"
"2015-07-01 00:00:00","erlang","64"
"2015-07-01 00:00:00","julia","61"
"2015-07-01 00:00:00","kotlin","29"
"2015-07-01 00:00:00","rust","210"
"2015-07-01 00:00:00","objective-c","3314"
"2015-07-01 00:00:00","java","18666"
"2015-07-01 00:00:00","sql","4859"
"2015-07-01 00:00:00","perl","578"
"2015-07-01 00:00:00","delphi","385"
"2015-07-01 00:00:00","c++","6696"
"2015-07-01 00:00:00","php","15335"
"2015-07-01 00:00:00","python","12303"
"2015-07-01 00:00:00","haskell","428"
"2015-07-01 00:00:00","groovy","292"
"2015-07-01 00:00:00","c#","14101"
"2015-07-01 00:00:00","c","2809"
"2015-07-01 00:00:00","fortran","150"
"2015-08-01 00:00:00","sql","4480"
"2015-08-01 00:00:00","ruby","2313"
"2015-08-01 00:00:00","python","11212"
"2015-08-01 00:00:00","lua","161"
"2015-08-01 00:00:00","fortran","148"
"2015-08-01 00:00:00","c","2571"
"2015-08-01 00:00:00","scala","1144"
"2015-08-01 00:00:00","go","448"
"2015-08-01 00:00:00","java","17074"
"2015-08-01 00:00:00","c++","5867"
"2015-08-01 00:00:00","objective-c","2980"
"2015-08-01 00:00:00","delphi","386"
"2015-08-01 00:00:00","clojure","215"
"2015-08-01 00:00:00","kotlin","21"
"2015-08-01 00:00:00","groovy","210"
"2015-08-01 00:00:00","rust","187"
"2015-08-01 00:00:00","c#","13221"
"2015-08-01 00:00:00","julia","56"
"2015-08-01 00:00:00","cobol","12"
"2015-08-01 00:00:00","shell","712"
"2015-08-01 00:00:00","swift","5080"
"2015-08-01 00:00:00","r","3492"
"2015-08-01 00:00:00","javascript","22150"
"2015-08-01 00:00:00","assembly","219"
"2015-08-01 00:00:00","erlang","70"
"2015-08-01 00:00:00","haskell","396"
"2015-08-01 00:00:00","php","14210"
"2015-08-01 00:00:00","typescript","298"
"2015-08-01 00:00:00","perl","552"
"2015-09-01 00:00:00","typescript","300"
"2015-09-01 00:00:00","objective-c","2875"
"2015-09-01 00:00:00","java","16928"
"2015-09-01 00:00:00","python","10953"
"2015-09-01 00:00:00","cobol","11"
"2015-09-01 00:00:00","go","420"
"2015-09-01 00:00:00","c","3081"
"2015-09-01 00:00:00","c++","5905"
"2015-09-01 00:00:00","perl","465"
"2015-09-01 00:00:00","sql","4311"
"2015-09-01 00:00:00","assembly","257"
"2015-09-01 00:00:00","groovy","225"
"2015-09-01 00:00:00","r","3328"
"2015-09-01 00:00:00","delphi","358"
"2015-09-01 00:00:00","lua","163"
"2015-09-01 00:00:00","julia","64"
"2015-09-01 00:00:00","rust","159"
"2015-09-01 00:00:00","scala","1193"
"2015-09-01 00:00:00","php","13487"
"2015-09-01 00:00:00","javascript","21387"
"2015-09-01 00:00:00","erlang","105"
"2015-09-01 00:00:00","clojure","175"
"2015-09-01 00:00:00","swift","4544"
"2015-09-01 00:00:00","haskell","465"
"2015-09-01 00:00:00","kotlin","18"
"2015-09-01 00:00:00","shell","690"
"2015-09-01 00:00:00","fortran","121"
"2015-09-01 00:00:00","ruby","2157"
"2015-09-01 00:00:00","c#","12911"
"2015-10-01 00:00:00","clojure","144"
"2015-10-01 00:00:00","javascript","21804"
"2015-10-01 00:00:00","c","3674"
"2015-10-01 00:00:00","c#","12788"
"2015-10-01 00:00:00","scala","1099"
"2015-10-01 00:00:00","fortran","105"
"2015-10-01 00:00:00","assembly","430"
"2015-10-01 00:00:00","ruby","2193"
"2015-10-01 00:00:00","groovy","238"
"2015-10-01 00:00:00","erlang","94"
"2015-10-01 00:00:00","r","3679"
"2015-10-01 00:00:00","haskell","545"
"2015-10-01 00:00:00","shell","863"
"2015-10-01 00:00:00","c++","7045"
"2015-10-01 00:00:00","perl","497"
"2015-10-01 00:00:00","python","12462"
"2015-10-01 00:00:00","delphi","421"
"2015-10-01 00:00:00","java","18532"
"2015-10-01 00:00:00","go","425"
"2015-10-01 00:00:00","kotlin","58"
"2015-10-01 00:00:00","objective-c","2829"
"2015-10-01 00:00:00","swift","4293"
"2015-10-01 00:00:00","php","13876"
"2015-10-01 00:00:00","julia","85"
"2015-10-01 00:00:00","cobol","18"
"2015-10-01 00:00:00","rust","133"
"2015-10-01 00:00:00","typescript","336"
"2015-10-01 00:00:00","lua","158"
"2015-10-01 00:00:00","sql","4435"
"2015-11-01 00:00:00","c","3608"
"2015-11-01 00:00:00","perl","463"
"2015-11-01 00:00:00","delphi","389"
"2015-11-01 00:00:00","python","12275"
"2015-11-01 00:00:00","javascript","21253"
"2015-11-01 00:00:00","fortran","110"
"2015-11-01 00:00:00","haskell","456"
"2015-11-01 00:00:00","erlang","70"
"2015-11-01 00:00:00","php","13283"
"2015-11-01 00:00:00","java","17754"
"2015-11-01 00:00:00","c#","12368"
"2015-11-01 00:00:00","kotlin","81"
"2015-11-01 00:00:00","lua","150"
"2015-11-01 00:00:00","groovy","224"
"2015-11-01 00:00:00","go","433"
"2015-11-01 00:00:00","scala","1081"
"2015-11-01 00:00:00","shell","755"
"2015-11-01 00:00:00","rust","138"
"2015-11-01 00:00:00","sql","4371"
"2015-11-01 00:00:00","cobol","9"
"2015-11-01 00:00:00","clojure","164"
"2015-11-01 00:00:00","assembly","403"
"2015-11-01 00:00:00","c++","7080"
"2015-11-01 00:00:00","r","3538"
"2015-11-01 00:00:00","objective-c","2340"
"2015-11-01 00:00:00","typescript","407"
"2015-11-01 00:00:00","ruby","1956"
"2015-11-01 00:00:00","julia","76"
"2015-11-01 00:00:00","swift","4313"
"2015-12-01 00:00:00","clojure","133"
"2015-12-01 00:00:00","c#","12130"
"2015-12-01 00:00:00","c++","6554"
"2015-12-01 00:00:00","objective-c","2255"
"2015-12-01 00:00:00","groovy","184"
"2015-12-01 00:00:00","shell","769"
"2015-12-01 00:00:00","c","3084"
"2015-12-01 00:00:00","lua","169"
"2015-12-01 00:00:00","javascript","21061"
"2015-12-01 00:00:00","go","418"
"2015-12-01 00:00:00","perl","477"
"2015-12-01 00:00:00","haskell","430"
"2015-12-01 00:00:00","java","16535"
"2015-12-01 00:00:00","delphi","314"
"2015-12-01 00:00:00","fortran","77"
"2015-12-01 00:00:00","php","13701"
"2015-12-01 00:00:00","sql","4235"
"2015-12-01 00:00:00","scala","1102"
"2015-12-01 00:00:00","ruby","2028"
"2015-12-01 00:00:00","python","11630"
"2015-12-01 00:00:00","r","3178"
"2015-12-01 00:00:00","erlang","71"
"2015-12-01 00:00:00","swift","4368"
"2015-12-01 00:00:00","cobol","13"
"2015-12-01 00:00:00","typescript","503"
"2015-12-01 00:00:00","kotlin","71"
"2015-12-01 00:00:00","julia","61"
"2015-12-01 00:00:00","assembly","352"
"2015-12-01 00:00:00","rust","130"
"2016-01-01 00:00:00","c","3040"
"2016-01-01 00:00:00","scala","1034"
"2016-01-01 00:00:00","groovy","193"
"2016-01-01 00:00:00","haskell","402"
"2016-01-01 00:00:00","perl","445"
"2016-01-01 00:00:00","delphi","318"
"2016-01-01 00:00:00","fortran","109"
"2016-01-01 00:00:00","go","494"
"2016-01-01 00:00:00","python","12332"
"2016-01-01 00:00:00","objective-c","2361"
"2016-01-01 00:00:00","javascript","22494"
"2016-01-01 00:00:00","lua","186"
"2016-01-01 00:00:00","assembly","247"
"2016-01-01 00:00:00","cobol","10"
"2016-01-01 00:00:00","swift","4778"
"2016-01-01 00:00:00","ruby","2142"
"2016-01-01 00:00:00","rust","152"
"2016-01-01 00:00:00","shell","750"
"2016-01-01 00:00:00","clojure","210"
"2016-01-01 00:00:00","c#","12351"
"2016-01-01 00:00:00","typescript","622"
"2016-01-01 00:00:00","erlang","86"
"2016-01-01 00:00:00","julia","75"
"2016-01-01 00:00:00","kotlin","88"
"2016-01-01 00:00:00","r","3534"
"2016-01-01 00:00:00","sql","4468"
"2016-01-01 00:00:00","java","16606"
"2016-01-01 00:00:00","php","14524"
"2016-01-01 00:00:00","c++","6094"
"2016-02-01 00:00:00","sql","4662"
"2016-02-01 00:00:00","swift","4745"
"2016-02-01 00:00:00","python","13228"
"2016-02-01 00:00:00","lua","174"
"2016-02-01 00:00:00","groovy","238"
"2016-02-01 00:00:00","kotlin","127"
"2016-02-01 00:00:00","objective-c","2329"
"2016-02-01 00:00:00","r","3588"
"2016-02-01 00:00:00","java","17828"
"2016-02-01 00:00:00","julia","94"
"2016-02-01 00:00:00","scala","1142"
"2016-02-01 00:00:00","shell","837"
"2016-02-01 00:00:00","fortran","111"
"2016-02-01 00:00:00","c","3274"
"2016-02-01 00:00:00","cobol","7"
"2016-02-01 00:00:00","perl","500"
"2016-02-01 00:00:00","clojure","243"
"2016-02-01 00:00:00","erlang","81"
"2016-02-01 00:00:00","c#","12718"
"2016-02-01 00:00:00","php","14868"
"2016-02-01 00:00:00","ruby","2248"
"2016-02-01 00:00:00","haskell","436"
"2016-02-01 00:00:00","javascript","22454"
"2016-02-01 00:00:00","assembly","347"
"2016-02-01 00:00:00","c++","6549"
"2016-02-01 00:00:00","typescript","745"
"2016-02-01 00:00:00","delphi","355"
"2016-02-01 00:00:00","rust","145"
"2016-02-01 00:00:00","go","540"
"2016-03-01 00:00:00","groovy","281"
"2016-03-01 00:00:00","javascript","24073"
"2016-03-01 00:00:00","typescript","839"
"2016-03-01 00:00:00","julia","87"
"2016-03-01 00:00:00","delphi","339"
"2016-03-01 00:00:00","fortran","136"
"2016-03-01 00:00:00","perl","467"
"2016-03-01 00:00:00","python","14044"
"2016-03-01 00:00:00","objective-c","2278"
"2016-03-01 00:00:00","java","19883"
"2016-03-01 00:00:00","rust","183"
"2016-03-01 00:00:00","ruby","2255"
"2016-03-01 00:00:00","shell","891"
"2016-03-01 00:00:00","c","3442"
"2016-03-01 00:00:00","php","15086"
"2016-03-01 00:00:00","kotlin","133"
"2016-03-01 00:00:00","haskell","521"
"2016-03-01 00:00:00","erlang","95"
"2016-03-01 00:00:00","go","593"
"2016-03-01 00:00:00","swift","5068"
"2016-03-01 00:00:00","scala","1301"
"2016-03-01 00:00:00","c++","7010"
"2016-03-01 00:00:00","lua","212"
"2016-03-01 00:00:00","c#","13595"
"2016-03-01 00:00:00","cobol","17"
"2016-03-01 00:00:00","r","4040"
"2016-03-01 00:00:00","clojure","176"
"2016-03-01 00:00:00","assembly","436"
"2016-03-01 00:00:00","sql","5100"
"2016-04-01 00:00:00","c#","13705"
"2016-04-01 00:00:00","kotlin","102"
"2016-04-01 00:00:00","c","3349"
"2016-04-01 00:00:00","r","4124"
"2016-04-01 00:00:00","lua","191"
"2016-04-01 00:00:00","julia","94"
"2016-04-01 00:00:00","go","602"
"2016-04-01 00:00:00","assembly","413"
"2016-04-01 00:00:00","sql","4955"
"2016-04-01 00:00:00","python","13629"
"2016-04-01 00:00:00","javascript","23433"
"2016-04-01 00:00:00","java","19458"
"2016-04-01 00:00:00","haskell","562"
"2016-04-01 00:00:00","c++","6882"
"2016-04-01 00:00:00","delphi","324"
"2016-04-01 00:00:00","cobol","19"
"2016-04-01 00:00:00","shell","872"
"2016-04-01 00:00:00","ruby","2214"
"2016-04-01 00:00:00","php","14433"
"2016-04-01 00:00:00","typescript","943"
"2016-04-01 00:00:00","clojure","186"
"2016-04-01 00:00:00","swift","4744"
"2016-04-01 00:00:00","erlang","94"
"2016-04-01 00:00:00","groovy","254"
"2016-04-01 00:00:00","scala","1261"
"2016-04-01 00:00:00","perl","492"
"2016-04-01 00:00:00","fortran","85"
"2016-04-01 00:00:00","rust","157"
"2016-04-01 00:00:00","objective-c","2220"
"2016-05-01 00:00:00","javascript","22970"
"2016-05-01 00:00:00","c#","13481"
"2016-05-01 00:00:00","java","16998"
"2016-05-01 00:00:00","kotlin","102"
"2016-05-01 00:00:00","sql","4855"
"2016-05-01 00:00:00","go","578"
